adversaryId,adversaryName,attackFamily,caseKey,baselineScenario,attackedScenario,mechanismFamily,budgetUnit,budgetValue,informationLevel,metric,metricLabel,seedCount,runsPerSeed,legislators,billsPerRun,traceRowsPerSeed,evaluatedTraceRows,eventCount,mean,sampleStdDev,standardError,ci95Low,ci95High,min,q25,median,q75,max,positiveSeedShare,nonzeroSeedShare,signAgreementShare,intervalMethod,recoveryStatus,claimBoundary
A4,Bad-faith harm claims,bad_faith_harm_claims,bad-faith-harm-claim-pressure,harm-weighted-benign-majority,harm-weighted-a4-bad-faith-claims,harm_weighted_majority,harm_claims_filed,6,medium,worstHighBenefitBlockageLoss,Worst High Benefit Blockage Loss,30,5,101,60,300,9000,,0.932570,0.061990,0.011318,0.909425,0.955715,0.834022,0.878502,0.936944,1.000000,1.000000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,attackSuccessRate,Attack Success Rate,30,5,101,60,300,9000,9000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,highBenefitBlockageRate,High Benefit Blockage Rate,30,5,101,60,300,9000,,0.013555,0.016211,0.002960,0.007503,0.019608,0.000000,0.003333,0.006667,0.022500,0.063333,0.766667,0.766667,0.766667,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,highBenefitCrowdoutRate,High Benefit Crowdout Rate,30,5,101,60,300,9000,,0.280111,0.016528,0.003018,0.273940,0.286282,0.250000,0.266667,0.283333,0.293333,0.306667,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,meanAdministrativeBurdenAdded,Mean Administrative Burden Added,30,5,101,60,300,9000,,0.369333,0.034011,0.006210,0.356635,0.382032,0.304000,0.344000,0.372000,0.398000,0.432000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,meanConsiderationDecline,Mean Consideration Decline,30,5,101,60,300,9000,,0.087222,0.014171,0.002587,0.081931,0.092513,0.060000,0.076667,0.088333,0.099167,0.113333,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,meanFloodFloorSlotShare,Mean Flood Floor Slot Share,30,5,101,60,300,9000,,0.186905,0.030367,0.005544,0.175567,0.198243,0.128571,0.164286,0.189285,0.212500,0.242857,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,meanFloodFloorSlots,Mean Flood Floor Slots,30,5,101,60,300,9000,,5.233333,0.850287,0.155241,4.915866,5.550800,3.600000,4.600000,5.300000,5.950000,6.800000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,meanLowSupportFloodEnactedPerRun,Mean Low Support Flood Enacted Per Run,30,5,101,60,300,9000,,0.973333,0.399079,0.072862,0.824331,1.122335,0.400000,0.600000,1.000000,1.200000,2.000000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,meanPolicyYieldLoss,Mean policy-yield loss,30,5,101,60,300,9000,,0.004238,0.013651,0.002492,-0.000858,0.009335,-0.014416,-0.004927,0.002750,0.007794,0.046444,0.533333,1.000000,0.533333,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,meanProposalLoadAdded,Mean Proposal Load Added,30,5,101,60,300,9000,,20.000000,0.000000,0.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,20.000000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,worstAdministrativeBurdenAdded,Worst Administrative Burden Added,30,5,101,60,300,9000,,0.450667,0.052452,0.009576,0.431083,0.470251,0.360000,0.400000,0.440000,0.480000,0.560000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,1,low,worstPolicyYieldLoss,Worst Policy Yield Loss,30,5,101,60,300,9000,,0.668354,0.378687,0.069138,0.526966,0.809742,0.000000,0.720839,0.864824,0.908514,0.952793,0.766667,0.766667,0.766667,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,attackSuccessRate,Attack Success Rate,30,5,101,60,300,9000,9000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,highBenefitBlockageRate,High Benefit Blockage Rate,30,5,101,60,300,9000,,0.018778,0.012730,0.002324,0.014025,0.023531,0.000000,0.010000,0.020000,0.025833,0.053333,0.900000,0.900000,0.900000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,highBenefitCrowdoutRate,High Benefit Crowdout Rate,30,5,101,60,300,9000,,0.336222,0.015750,0.002876,0.330342,0.342103,0.290000,0.330000,0.336667,0.345834,0.363333,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,meanAdministrativeBurdenAdded,Mean Administrative Burden Added,30,5,101,60,300,9000,,0.954933,0.037961,0.006931,0.940760,0.969107,0.888000,0.932000,0.960000,0.976000,1.032000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,meanConsiderationDecline,Mean Consideration Decline,30,5,101,60,300,9000,,0.197889,0.015817,0.002888,0.191983,0.203794,0.170000,0.188333,0.200000,0.206667,0.230000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,meanFloodFloorSlotShare,Mean Flood Floor Slot Share,30,5,101,60,300,9000,,0.424048,0.033894,0.006188,0.411393,0.436702,0.364286,0.403572,0.428571,0.442857,0.492857,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,meanFloodFloorSlots,Mean Flood Floor Slots,30,5,101,60,300,9000,,11.873333,0.949022,0.173267,11.519002,12.227664,10.200000,11.300000,12.000000,12.400000,13.800000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,meanLowSupportFloodEnactedPerRun,Mean Low Support Flood Enacted Per Run,30,5,101,60,300,9000,,2.620000,0.711191,0.129845,2.354467,2.885533,1.400000,2.200000,2.600000,3.000000,4.400000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,meanPolicyYieldLoss,Mean policy-yield loss,30,5,101,60,300,9000,,0.011059,0.009994,0.001825,0.007328,0.014791,-0.005957,0.003653,0.010367,0.017922,0.035720,0.866667,0.966667,0.866667,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,meanProposalLoadAdded,Mean Proposal Load Added,30,5,101,60,300,9000,,60.000000,0.000000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,worstAdministrativeBurdenAdded,Worst Administrative Burden Added,30,5,101,60,300,9000,,1.049333,0.051121,0.009333,1.030247,1.068420,0.960000,1.010000,1.040000,1.080000,1.160000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,3,low,worstPolicyYieldLoss,Worst Policy Yield Loss,30,5,101,60,300,9000,,0.780681,0.271025,0.049482,0.679490,0.881872,0.000000,0.789006,0.874053,0.904601,0.985363,0.900000,0.900000,0.900000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,6,low,attackSuccessRate,Attack Success Rate,30,5,101,60,300,9000,9000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,6,low,highBenefitBlockageRate,High Benefit Blockage Rate,30,5,101,60,300,9000,,0.016222,0.013326,0.002433,0.011247,0.021198,0.000000,0.006667,0.013333,0.022500,0.050000,0.866667,0.866667,0.866667,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,6,low,highBenefitCrowdoutRate,High Benefit Crowdout Rate,30,5,101,60,300,9000,,0.367556,0.015682,0.002863,0.361700,0.373411,0.340000,0.357500,0.366667,0.382500,0.396667,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,6,low,meanAdministrativeBurdenAdded,Mean Administrative Burden Added,30,5,101,60,300,9000,,1.616533,0.045833,0.008368,1.599421,1.633646,1.528000,1.586000,1.624000,1.640000,1.696000,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,6,low,meanConsiderationDecline,Mean Consideration Decline,30,5,101,60,300,9000,,0.273555,0.019097,0.003487,0.266425,0.280686,0.236667,0.260833,0.276667,0.283333,0.306667,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
A5,Proposal flooding,proposal_flooding,proposal-flooding-pressure,agenda-lottery-benign-majority,agenda-lottery-a5-proposal-flood,fixed_capacity_agenda_lottery_majority,proposal_slots,6,low,meanFloodFloorSlotShare,Mean Flood Floor Slot Share,30,5,101,60,300,9000,,0.586190,0.040922,0.007471,0.570912,0.601469,0.507143,0.558929,0.592857,0.607143,0.657143,1.000000,1.000000,1.000000,two_sided_student_t_on_base_seed_estimates,not_modeled,"A1-A8 multi-seed synthetic replication only. The fixed base-seed panel is the uncertainty unit; bills and worlds within a seed are not treated as independent replications. Intervals summarize Monte Carlo sensitivity under the fixed first-wave attack mechanisms, budgets, information levels, institutional paths, and recovery assumptions. They are not population intervals, empirical attack-frequency estimates, general mechanism rankings, or evidence for real-world institutional adoption. Success criteria and evaluated-row units differ by adversary, so the cross-family success total is an audit count rather than a pooled attack rate."
